"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1928682701919298011","Sat May 31 12:21:17 +0000 2025","0","@neVerAl0nely Gw bilang juga apa Kampanye 2029 akan penuh video AI dari kubu Gibran tambah lagi kl bisa bayar konten AI.. YAKIN 10000 PERSEN... akan banyak video HOAX dan video KLAIM sana sini seolah pendukung banyak.. pegang kata2 gw dan screenshot utk 4 tahun kedepan..","1928788876161605891","","neVerAl0nely","in","","0","0","0","https://x.com/undefined/status/1928788876161605891","1157922348839759873",
"1928104688320180732","Sat May 31 12:16:15 +0000 2025","0","@xquitavee @gibran_tweet Dikiranya netizen gaptek AI wapres ma penjilatnya serumpun tol*lnya","1928787606642348521","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1928787606642348521","1690677138662584320",
"1928743602215174492","Sat May 31 11:43:44 +0000 2025","668","@akunbuzzerlol Jadi gimana fufufafa @gibran_tweet / institusi bapak2 dewasa yg menangkap mahasiswi ITB pake pasal asal2an @DivHumas_Polri? Sesumbar AI kemana2 nyatanya kosong. Pengembangan AI dalam negeri nihil regulasi AI juga ga jalan sesuai yg telah dituntutkan. Klen digaji rakyat buat apa? https://t.co/ktBtKim6Mx","1928779424905711759","https://pbs.twimg.com/amplify_video_thumb/1928778586510761984/img/2tBpxoFMCdMAQJcU.jpg","akunbuzzerlol","in","","14","5","52","https://x.com/undefined/status/1928779424905711759","1047680225138466816",
"1928767537937875233","Sat May 31 11:15:24 +0000 2025","0","@itshoisae Kelakuan penyepong Gibran ternyata sama semua pasti tentang ai (termasuk keluarga gue)","1928772294014345384","","itshoisae","in","","0","1","0","https://x.com/undefined/status/1928772294014345384","1665874436124446721",
"1928363913583682031","Sat May 31 10:48:41 +0000 2025","0","@MayaA62580468 Betul cocok. Yg akan diingat Presiden Prancis adalah Kepala negara Indonesia mr. Prabowo Dan yg akan diingat rakyat Bengkulu adalah Mas Gibran. ","1928765570687619441","","MayaA62580468","in","","0","0","0","https://x.com/undefined/status/1928765570687619441","1327065808082661377",
"1928625057921708394","Sat May 31 10:38:30 +0000 2025","0","@RyaWiedy Di momentum yg sama: Yg diingat Macron ya Pak Prabowo. Yg diingat Rakyat ya Pak Gibran. Sesimple itu.. sesederhana itu dan senyata itu ","1928763006889902202","","RyaWiedy","in","","0","0","0","https://x.com/undefined/status/1928763006889902202","1327065808082661377",
"1928756272603521432","Sat May 31 10:11:44 +0000 2025","1","AI Masuk Kurikulum namun Kesenjangan Digital yang Masih Nyata Mulai 2025 Indonesia resmi masukkan AI dan coding ke kurikulum nasional dari SD sampai SMK. Inisiatif ini dipimpin Wapres Gibran bertujuan membekali pelajar dengan keterampilan digital yang krusial untuk masa depan. https://t.co/Pj3jX5mSUl","1928756272603521432","https://pbs.twimg.com/media/GsRRdQ3XUAAR586.jpg","","in","","0","0","1","https://x.com/undefined/status/1928756272603521432","1909918213355315200",
"1928476735412056389","Sat May 31 09:50:08 +0000 2025","0","@mchairu_ Ngerih serangan AI @gibran_tweet gimana nih ngebendungnya??","1928750837154623806","","mchairu_","in","","0","0","0","https://x.com/undefined/status/1928750837154623806","622255142",
"1928728936621432878","Sat May 31 08:23:07 +0000 2025","0","Kenapa pada minta validasi ke AI deh pantesan wapresnya Gibran. Gua pun jujur ga anti AI segitunya gua konsul juga ke AI di tutorial tertentu atau minta rekomendasi. Tapi ngga buat validasi terkait perasaan inget kita tuh manusia mereka cuma robot yg work based algoritma juga.","1928728936621432878","","","in","","0","0","0","https://x.com/undefined/status/1928728936621432878","721562860111790081",
"1928264321454195135","Sat May 31 07:53:15 +0000 2025","0","@Namaakunnyaa @JHSinurat @yusuf_dumdum @gibran_tweet Hukum mati HTI dan FPI","1928721423687704687","","Namaakunnyaa","in","","0","0","0","https://x.com/undefined/status/1928721423687704687","1327065808082661377",
"1928104688320180732","Fri May 30 08:06:36 +0000 2025","0","@InnaAzmi @xquitavee @gibran_tweet Berdasarkan analisis video yang menunjukkan konvoi truk bahan bakar di Bengkulu kemungkinan besar asli bukan buatan AI. Video ini sejalan dengan laporan berita dari 27-29 Mei 2025 yang menyebutkan Pertamina mengerahkan 64 truk bahan bakar untuk mengatasi kelangkaan akibat","1928362393584947206","","InnaAzmi","in","","0","0","0","https://x.com/undefined/status/1928362393584947206","1720665183188922368",
"1928104688320180732","Fri May 30 08:03:58 +0000 2025","0","@xquitavee @gibran_tweet apakah ini benar atai AI @grok","1928361731333538215","","xquitavee","in","","0","1","0","https://x.com/undefined/status/1928361731333538215","1902548604830748672",
"1928331161656234137","Fri May 30 06:33:19 +0000 2025","3","@ArdieSuhardi321 Ku yakin mas Wapres (@gibran_tweet) yg dikit2 menarasikan AI gak faham apa yg dikatakan anak muda cerdas tsb. sebagaimana gua yg buta tentang AI ... ","1928338918698566106","","ArdieSuhardi321","in","","0","0","0","https://x.com/undefined/status/1928338918698566106","1530489102180958208",
"1928104688320180732","Fri May 30 06:06:57 +0000 2025","1","@xquitavee @gibran_tweet Awal video seolah pakai drone eh kok jalan di jalur kanan. Ini kalau AI digunakan untuk kebohongan.","1928332282735034642","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1928332282735034642","1843141299429621760",
"1927652543691477200","Fri May 30 06:03:42 +0000 2025","0","@HeruSup80445135 @xquitavee @gibran_tweet Ntar Ahaye pas nyalon JD Capres atau Cawapres yg milih utusan tsb ","1928331464489242895","","HeruSup80445135","in","","0","0","0","https://x.com/undefined/status/1928331464489242895","1327065808082661377",
"1928292474130186310","Fri May 30 05:29:40 +0000 2025","0","@yaniarsim @gibran_tweet Prabobsky + Menteri-nya oke juga diganti AI","1928322900559380861","","yaniarsim","in","","0","0","0","https://x.com/undefined/status/1928322900559380861","344063362",
"1928104688320180732","Fri May 30 04:24:22 +0000 2025","0","@xquitavee @gibran_tweet Terlambat kok seneng.. Itu real bukan nnt AI lgi","1928306465355317526","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1928306465355317526","1761071467536756737",
"1928104688320180732","Fri May 30 04:18:14 +0000 2025","0","@xquitavee @gibran_tweet Tak perrcoyo wae dripd ora percoyo. Ahhahahaha AI AI...","1928304921343844545","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1928304921343844545","75200543",
"1928104688320180732","Fri May 30 04:10:51 +0000 2025","1","@ilmuncho @xquitavee @gibran_tweet Gk bs bedain AI &amp; video asli.. . https://t.co/oIBDp3z43b","1928303065964368034","","ilmuncho","in","","0","1","0","https://x.com/undefined/status/1928303065964368034","579418261",
"1928292474130186310","Fri May 30 03:28:46 +0000 2025","20","Wapres @gibran_tweet dipecat ️ Diganti AI ️ Aq sih YES https://t.co/icpWF4V8QK","1928292474130186310","https://pbs.twimg.com/media/GsKryLaaUAAdK-U.jpg","","in","","0","3","9","https://x.com/undefined/status/1928292474130186310","929287558281830400",
"1928278993758822459","Fri May 30 03:19:45 +0000 2025","56","@starfess Bangga betul editan ai dishare di base. Ohiya kan wapresnya gibran","1928290206047736081","","starfess","in","","0","0","1","https://x.com/undefined/status/1928290206047736081","1332650849265278976",
"1928289508518158405","Fri May 30 03:16:59 +0000 2025","0","🇮🇩 Wakil presiden Gibran Rakabuming Raka menyebut bahwa Pemerintah Prabowo mendukung penuh perkembangan Ekosistem Digital mulai dari Blockchain hingga AI https://t.co/no6BeQjyWG","1928289508518158405","https://pbs.twimg.com/media/GsKpFs_bIAALAgS.jpg","","in","","0","0","0","https://x.com/undefined/status/1928289508518158405","4333953613",
"1928104688320180732","Fri May 30 02:43:33 +0000 2025","0","@xquitavee @gibran_tweet Beneran ya itu! Nenek lampir kog dipercaya. Paling jg dia do bohongin pake AI.","1928281094526488705","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1928281094526488705","801003010671263744",
"1927646397765243103","Fri May 30 02:13:27 +0000 2025","2","@koskosanrsud @JesterJokka @fialamsyah Jawaban lu template amat bilangin kordinator lo jgn kebanyakan pake Ai ntar tambah bego ky gibran","1928273518799593485","","koskosanrsud","in","","0","0","0","https://x.com/undefined/status/1928273518799593485","354214239",
"1928104688320180732","Fri May 30 01:53:13 +0000 2025","1","@xquitavee @gibran_tweet AI nya bagus cuk Belajar dmn tuh?","1928268426453340447","","xquitavee","in","","0","1","0","https://x.com/undefined/status/1928268426453340447","1244476057891160064",
"1928041775093997880","Fri May 30 01:43:15 +0000 2025","2","@kompascom @gibran_tweet mau jadi produsen sedangkan kau kampanye penggunaan Ai bahkan mau dimasukkan ke kurikulum. Otakmu sempal?","1928265920750760144","","kompascom","in","","0","0","1","https://x.com/undefined/status/1928265920750760144","1487451720003190788",
"1927893766628647277","Fri May 30 00:33:57 +0000 2025","43","@Djafran5 @BradHarizz @gibran_tweet Nti rumahnya dibikin pake AI","1928248482252702074","","Djafran5","in","","0","0","0","https://x.com/undefined/status/1928248482252702074","1342468750658826240",
"1927922252630102376","Fri May 30 00:30:16 +0000 2025","0","@grok @milyunercoy @Harisset__ @ucihaobitoreal @Tan_Mar3M Ini baru namanya AI lho Mas @gibran_tweet ...","1928247551699878231","","grok","in","","0","0","0","https://x.com/undefined/status/1928247551699878231","1211443304",
"1928104688320180732","Thu May 29 23:02:24 +0000 2025","0","@ilmuncho @xquitavee @gibran_tweet Bapak ini ya duhh wapres sudah bekerja malah di bilang AI Diri sampeyan noh urusi pasti ga kerja ya ? Ke bengkulu pak lamar jadi petugas spbu","1928225442240287077","","ilmuncho","in","","0","0","0","https://x.com/undefined/status/1928225442240287077","1797855704465977344",
"1927652543691477200","Thu May 29 03:40:49 +0000 2025","0","@Samudra_Biru90 @xquitavee @gibran_tweet Diganti Abah gt? https://t.co/lrqYOrc9aB","1927933117056323591","https://pbs.twimg.com/media/GsFk88VaIAA_lZC.jpg","Samudra_Biru90","in","","0","1","0","https://x.com/undefined/status/1927933117056323591","1327065808082661377",
"1927652543691477200","Thu May 29 03:40:14 +0000 2025","0","@SahalaO82038 @xquitavee @gibran_tweet Betul harapan menang sirna di 2029. sirnalah harapan mu dan jagoanmu di tahun 2029","1927932972151226498","","SahalaO82038","in","","0","0","0","https://x.com/undefined/status/1927932972151226498","1327065808082661377",
"1927652543691477200","Thu May 29 03:39:06 +0000 2025","0","@HeruSup80445135 @xquitavee @gibran_tweet Lah terus masa kudu dengerin Presiden bahas investasi? Justru Paknl Prabowo menugaskan tugas yg lebih crucial ke Wapresnya sekalian bangun Public Trust. Kan lubtau sendiri anak tai kebo lowbat dan anak wabah itu sumber penyakit negeri ini ","1927932688025239961","","HeruSup80445135","in","","0","1","0","https://x.com/undefined/status/1927932688025239961","1327065808082661377",
"1927930396282597437","Thu May 29 03:30:00 +0000 2025","0","Kunjungan Wapres Gibran di Humbang Hasundutan: TIDAK MERAKYAT Read more: https://t.co/ia51xNn5TG #KenaikanYesusKristus #ForumInternasionalPrabowo Alhamdulillah #SuaraBatak #BatakBerbicara #TapanuliVoice #Innovation #AI #Breakingnews #DigitalNews #JKTInfo #KritikPemerintahan https://t.co/ShE1d3P58k","1927930396282597437","https://pbs.twimg.com/media/GsFIE3RaUAMJYr9.jpg","","in","","0","0","0","https://x.com/undefined/status/1927930396282597437","1901204001254998016",
"1927927986063339615","Thu May 29 03:20:25 +0000 2025","0","AI nya Gibran dipakai untuk menusuk Bapaknya Gibran ","1927927986063339615","","","in","","0","0","0","https://x.com/undefined/status/1927927986063339615","55182219",
"1927637543878803859","Thu May 29 02:38:02 +0000 2025","0","@BuchroniK @BANGSAygSUJUD @prabowo @are_inismyname @bang_aim600 @bitCarli77 @EdySularno96489 @FDonghun @HASBALL18439385 @Kimberley_PS08 @99propaganda @Ndons_Back Kemajuan teknologi china sangat luar biasa. Dibanyak media asing disebut teknologi dirgantara china sudah diatas amerika. Belum lagi klo teknologi laser mereka diaplikasikan pada alutsista mengerikan. Itu sebab wapres @gibran_tweet mendesak AI masuk kurikulum SD SMP SMA https://t.co/Ri5rgxQ9YN","1927917319633678658","https://pbs.twimg.com/media/GsFWlNqaUAU5I_n.jpg","BuchroniK","in","","0","0","0","https://x.com/undefined/status/1927917319633678658","1792479749853659136",
"1927915541781455334","Thu May 29 02:30:58 +0000 2025","0","KASIH PAHAM! KACAUNYA KONSEP BELAJAR AI SEJAK DINI ALA GIBRAN DAN SEKOLA... https://t.co/6vsfYmX0QP via @YouTube","1927915541781455334","","","in","","0","0","0","https://x.com/undefined/status/1927915541781455334","414717416",
"1927678022615994463","Thu May 29 02:29:18 +0000 2025","0","@Hilmi28 Kyk AI","1927915120656605446","","Hilmi28","in","","0","0","0","https://x.com/undefined/status/1927915120656605446","1048990456653070336",
"1927582772723392723","Thu May 29 02:25:03 +0000 2025","0","@MiskinTV_ Halah pentil diajak ngomong AI aja pada nyinyir gara2 yg ngomong si Gibran. Coba yg ngomongin AI si Anis dibela2in tuh","1927914053264879838","","MiskinTV_","in","","0","0","0","https://x.com/undefined/status/1927914053264879838","1422138376958840832",
"1927910328911765701","Thu May 29 02:10:15 +0000 2025","1","Kiriman skincare dari anak tercinta @gibran_tweet telat datang mau mesen sendiri harus pakai AI.","1927910328911765701","","","in","","0","0","0","https://x.com/undefined/status/1927910328911765701","1838798964340199424",
"1927904588658610288","Thu May 29 01:47:27 +0000 2025","0","Tolong jawab dong dari mulut antum langsung ya. Jangan pake AI @gibran_tweet","1927904588658610288","","","in","","0","0","0","https://x.com/undefined/status/1927904588658610288","1742373797997744128",
"1927893831275491495","Thu May 29 01:04:42 +0000 2025","15","karina 02 voters cuk kaum 58% prabowok ai gibran trimakasih pak jokowi","1927893831275491495","","","in","","0","1","0","https://x.com/undefined/status/1927893831275491495","1794222975958593536",
"1927288748191928487","Wed May 28 23:53:44 +0000 2025","0","@Mdy_Asmara1701 Gibran telah menghancurkan ekspektasi rakyat Indonesia yang katanya 19 jt lapangan pekerjaan dan hasilnya nihil besar turun lah wahai Gibran jangan AI mulu yg diomongin https://t.co/Y5WNcQrdQP","1927875971970908393","https://pbs.twimg.com/tweet_video_thumb/GsEw-lhaUAE8hSf.jpg","Mdy_Asmara1701","in","","0","0","0","https://x.com/undefined/status/1927875971970908393","1547872186987593728",
"1927613802142634365","Wed May 28 22:48:41 +0000 2025","0","@xquitavee @gibran_tweet Haaahhh hasil obok² demokrasi disanjung Wapres gak bisa pidato krn oraknya bukan otak AI","1927859602319704428","","xquitavee","in","","0","0","0","https://x.com/undefined/status/1927859602319704428","1916840565075066880",
"1927554907655098681","Wed May 28 18:00:26 +0000 2025","0","@gustavssondhela Gitu doang mas gibran???? Gak ngomong apa ngasih solusi?? Apa itu wujud AI?","1927787060900876687","","gustavssondhela","in","","0","1","0","https://x.com/undefined/status/1927787060900876687","3152212004",
"1927784363359449576","Wed May 28 17:52:35 +0000 2025","0","@euranoiaa TAUUUU stop gunain AI anjirrr lama² jdi gibran lu pada","1927785083307536533","","euranoiaa","in","","0","0","0","https://x.com/undefined/status/1927785083307536533","1774119944034430976",
"1927725886771458505","Wed May 28 16:16:33 +0000 2025","0","@raffimulyaa Kalian kalo main tidtok jangan vote gibran ai mania bjir @cheonsaverse @HaeGeez","1927760919309717777","","raffimulyaa","in","","0","1","0","https://x.com/undefined/status/1927760919309717777","1260936807371296774",
"1927758900603875806","Wed May 28 16:08:32 +0000 2025","2","BAGUS BGT PORTO YG LLOS FSRD HUAAAAAAAAAAA ORG KREN SMUA DI INDO TP GIBRAN MILIH AI MONYETTT","1927758900603875806","","","in","","0","0","0","https://x.com/undefined/status/1927758900603875806","1360156383098773506",
"1927742533330673880","Wed May 28 15:03:30 +0000 2025","0","@grok apakah foto gibran ini hasil ai?","1927742533330673880","","grok","in","","0","0","0","https://x.com/undefined/status/1927742533330673880","1358595422",
"1927737203628646458","Wed May 28 14:42:19 +0000 2025","0","Mentor AI nya @gibran_tweet ","1927737203628646458","","","in","","0","0","0","https://x.com/undefined/status/1927737203628646458","1603758737239396354",
"1927231149383852462","Wed May 28 14:24:37 +0000 2025","0","@KangManto123 Ini muka gibran dipoles pakek AI kah?","1927732746698240005","","KangManto123","in","","0","0","0","https://x.com/undefined/status/1927732746698240005","1665355767007051778",
"1927720269948326011","Wed May 28 13:35:02 +0000 2025","0","Nihh buat gibran yang nyuruh pake AI tapi dipake buat curang ini gimana?!?!?!","1927720269948326011","","","in","","0","0","0","https://x.com/undefined/status/1927720269948326011","1799658436831166464",
"1927686226326241522","Wed May 28 12:05:58 +0000 2025","657","@tawazunikhlas Tenang nanti prabowo tinggal jawab kami bangsa besar solusinya makan gratis danantara dan hilirisasi trus gibran menimpali tambah AI pak manusia yang gak pakai AI akan kalah dari manusia yang pakai AI . HOREE HIDUP JOKOWIIIIIII !!!!","1927697856728571964","","tawazunikhlas","in","","1","2","65","https://x.com/undefined/status/1927697856728571964","547439385",
"1927564161849917575","Wed May 28 11:58:39 +0000 2025","0","@0xblackkucing @layeredge @MagicNewton @GiveRep @ATTNtoken Ni orang nya bang yg paling AI @gibran_tweet masalah AI bisa tanya lebiau","1927696013852078268","","0xblackkucing","in","","0","0","0","https://x.com/undefined/status/1927696013852078268","1832489454566809600",
"1927675383929000104","Wed May 28 10:36:40 +0000 2025","0","AI Wapres Gibran mengatakan kita harus mulai mengerti AI. Menimbulkan polemik besar. Pro kontra. Pangkalny adalah mereka mengira AI hanya sekedar image generator saja. Padahal mestinya lebih dari itu. Saya memiliki pandangan jika kita mau segera sejajar dengn mereka","1927675383929000104","","","in","","0","0","0","https://x.com/undefined/status/1927675383929000104","1604443360885805061",
"1927658606247186741","Wed May 28 09:30:00 +0000 2025","0","Kunjungan Wapres Gibran di Humbang Hasundutan: TIDAK MERAKYAT https://t.co/ia51xNmy48 #NARCISSISM_Trademark #JusticeForArgo #SuaraBatak #BatakBerbicara #TapanuliVoice #Innovation #AI #Breakingnews #DigitalNews #JKTInfo #KritikPemerintahan #WongCilik #JakartaHits #WeLoveJakarta https://t.co/Eilo0bMUA8","1927658606247186741","https://pbs.twimg.com/media/GsBLBIsaYAAe2EO.jpg","","in","","0","0","0","https://x.com/undefined/status/1927658606247186741","1901204001254998016",
"1927551201412874564","Wed May 28 07:50:17 +0000 2025","0","@eleanorr234 @Cristiano Kalo istrinya gibran gimana? Nanti dapet danantara hilirisasi dan ai ...gimana mau?","1927633510690590975","","eleanorr234","in","","0","0","0","https://x.com/undefined/status/1927633510690590975","1617866896795381763",
"1927629718154838181","Wed May 28 07:35:13 +0000 2025","0","ini ai buatan @gibran_tweet","1927629718154838181","","","in","","0","1","0","https://x.com/undefined/status/1927629718154838181","3024882462",
"1927378205322740064","Wed May 28 07:27:12 +0000 2025","0","@tekarok007 Lahh piye tho tuhan lu si dongok gibran anjing menjanjikkan 19 juta lapangan kerja ..n dia juga promosi in AI","1927627702267416626","","tekarok007","in","","0","0","0","https://x.com/undefined/status/1927627702267416626","1514793087159382019",
"1927355964178547046","Wed May 28 05:47:18 +0000 2025","0","@HafidzAlattas Gak mau ngikuti omongan e @gibran_tweet main ai","1927602560094839126","","HafidzAlattas","in","","0","0","0","https://x.com/undefined/status/1927602560094839126","55616450",
"1927547310176948614","Wed May 28 04:36:49 +0000 2025","0","@Anak__Ogi @AgusYudhoyono Mas Gibran lagi sibuk nanam padi agar bisa swasembada beras dgn teknologi AI ","1927584824350437589","","Anak__Ogi","in","","0","0","0","https://x.com/undefined/status/1927584824350437589","1464237146936590337",
"1927582392057037086","Wed May 28 04:27:09 +0000 2025","0","jangan edit edit ai ah kayak gibran aja","1927582392057037086","","","in","","0","0","0","https://x.com/undefined/status/1927582392057037086","1922366638143451136",
"1927270265827815723","Wed May 28 04:05:57 +0000 2025","1","@awiyanto65 @kompascom @gibran_tweet Dia itu avatar AI. Cuman tinggal ketik prompt keluar dialog ","1927577058181308697","","awiyanto65","in","","0","1","0","https://x.com/undefined/status/1927577058181308697","2455849957",
"1927575849890685154","Wed May 28 04:01:09 +0000 2025","1","emg AI nih ga bener anjg yang make AI anaknya gibran fix","1927575849890685154","","","in","","0","0","1","https://x.com/undefined/status/1927575849890685154","1581129698381557760",
"1927567958961787347","Wed May 28 03:29:48 +0000 2025","0","dah kek gibran anjir AI mulu","1927567958961787347","","","in","","0","0","0","https://x.com/undefined/status/1927567958961787347","1801679104561004544",
"1927557806812508344","Wed May 28 02:49:28 +0000 2025","0","inget bgt salah satu voter 02 bilang kan belum sampe setahun jabat masa udah harus bagus semua coba kamu jadi presiden bisa apa? lah kann tolol ye blg gitu dari capresnya yg ngelanggar ham kampanye joget gibran yg main kotor &amp; gila AI aja udah cukup gak usah didukung...","1927557806812508344","","","in","","0","1","0","https://x.com/undefined/status/1927557806812508344","1488167460197273603",
"1927186544525217811","Wed May 28 01:22:42 +0000 2025","0","@DS_yantie Ada AI kata gibran ngapain belajar","1927535973044232536","","DS_yantie","in","","0","0","0","https://x.com/undefined/status/1927535973044232536","1853623060810858497",
"1927521244397613175","Wed May 28 00:38:42 +0000 2025","2","@DS_yantie @gibran_tweet Loh pak wapres lagi sibuk AI hilirisasi ntah apa yg dihilirisasi Green jobs Kalian yg pilih ya sambil ok gas ok gas","1927524899091878059","","DS_yantie","in","","0","1","0","https://x.com/undefined/status/1927524899091878059","844206338297159681",
"1927242824677806123","Wed May 28 00:09:44 +0000 2025","15","@mediterariaa_ Mana lapangan pekerjaan yang lu janjiin wahai mas @gibran_tweet yang mukanya lebih cakepan AI nya daripada muka asli. Itu juga muka AI nya jelek jir","1927517609445961841","","mediterariaa_","in","","0","0","2","https://x.com/undefined/status/1927517609445961841","1866673929844297732",
"1927278657438875685","Wed May 28 00:02:26 +0000 2025","0","@tanyakanrl Coba pake ai karna yg ga pake ai akan kalah dgn yg pake ai kata gibran","1927515774681276617","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1927515774681276617","1276567658968702977",
"1927492448059609338","Tue May 27 22:29:45 +0000 2025","3","Jadi ada akun youtube yg coba bikin visual real life karakter Tekken 3 pake AI. Hwoarang selama ini ternyata visualnya dari Gibran https://t.co/Vea0tu97xW","1927492448059609338","https://pbs.twimg.com/media/Gr_TregXYAA9EgD.jpg","","in","","0","0","2","https://x.com/undefined/status/1927492448059609338","472857347",
"1927205616365318217","Tue May 27 22:23:14 +0000 2025","0","@kompascom sebenarnya Gibran ini bisa apa sih ?? selain AI AI","1927490809026232462","","kompascom","in","","0","0","0","https://x.com/undefined/status/1927490809026232462","1853269494371848192",
"1927184605112652285","Tue May 27 19:55:00 +0000 2025","0","@mwrm10 @kompascom @gibran_tweet wkwkwk ...disisip ada yg asli ada yg AI ","1927453502730641621","","mwrm10","in","","0","0","0","https://x.com/undefined/status/1927453502730641621","1425523788095971332",
"1927206039163662726","Tue May 27 19:35:11 +0000 2025","0","@tukangndaut @kompascom Contoh konkret dari ajakan Gibran adalah melatih talenta AI lokal untuk bersaing global seperti mengembangkan aplikasi AI buatan Indonesia. Ini bisa menciptakan lapangan kerja dan mengurangi ketergantungan pada teknologi asing. Namun tantangannya besar: ketegangan perdagangan ","1927448516282012087","","tukangndaut","in","","0","0","0","https://x.com/undefined/status/1927448516282012087","1720665183188922368",
"1927206039163662726","Tue May 27 18:11:00 +0000 2025","0","@stenlyssimo @kompascom Halo terkait ajakan Gibran untuk keluar dari zona nyaman dan berinovasi di ekonomi digital berikut penjelasan sederhana: 1. Gibran mendorong inovasi terutama di bidang AI dan teknologi digital karena ekonomi digital Indonesia bernilai 90 miliar USD pada 2024 dan diprediksi","1927427333553631284","","stenlyssimo","in","","0","0","0","https://x.com/undefined/status/1927427333553631284","1720665183188922368",
"1927407190752510111","Tue May 27 16:50:58 +0000 2025","0","Bahkan skill persuasi bot AI (baca: gibran) lebih baik dari Pak Gubernur penjaga pintu surga. Wapres didemo langsung keluar meyakinkan rakyat lah Pak Gub didemo kalo idak nyumput yo narik perwakilan ke ruang tertutup untuk dipermalukan","1927407190752510111","","","in","","1","1","0","https://x.com/undefined/status/1927407190752510111","231368466",
"1927379899049746583","Tue May 27 15:02:31 +0000 2025","0","@gibran_tweet sudahlah jangan coba coba memakai mesin mekanik yang pengopersiannya diperlukan kecerdasan mendingan belajar menanak nasi sja pakai rice cooker saja. Kalau belum bisa baca buku panduan petunjuk manual bukan AI.","1927379899049746583","","gibran_tweet","in","","0","0","0","https://x.com/undefined/status/1927379899049746583","1838798964340199424",
"1927266956693905434","Tue May 27 15:01:12 +0000 2025","0","@hrdbacot @gibran_tweet tolong jelaskan pak kalo AI sangat bermanfaat.","1927379566252757325","","hrdbacot","in","","0","0","0","https://x.com/undefined/status/1927379566252757325","1481027084881326080",
"1927141481229189552","Tue May 27 14:47:46 +0000 2025","0","@tanyarlfes percayakan semua pada @gibran_tweet pake ai.","1927376188361597350","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1927376188361597350","1370809791040299008",
"1927374411226660913","Tue May 27 14:40:43 +0000 2025","0","Wapres Gibran Rakabuming Raka tampil beda. Ia pakai teknologi AI terbaru dari Google Veo 3 dalam video edukatif soal hilirisasi digital! #GibranRakabuming #GoogleAIVeo3 https://t.co/He6HPK1wfR","1927374411226660913","https://pbs.twimg.com/ext_tw_video_thumb/1927374314241671168/pu/img/5yHpFwW3K9vaz0IJ.jpg","","in","","0","1","0","https://x.com/undefined/status/1927374411226660913","354168059",
"1927373711532781612","Tue May 27 14:37:56 +0000 2025","0","Nah loh mantan eksekutif Meta udah ngaku AI itu nyuri data @gibran_tweet","1927373711532781612","","","in","","0","0","0","https://x.com/undefined/status/1927373711532781612","1470217366097203201",
"1927348586490048750","Tue May 27 12:58:06 +0000 2025","0","Apakabar wapres gibran yg lg gencer2 promosi AI ","1927348586490048750","","","in","","0","0","0","https://x.com/undefined/status/1927348586490048750","1251687776694628358",
"1927186544525217811","Tue May 27 11:43:46 +0000 2025","0","@DS_yantie solusinya: AI crypto MBG @gibran_tweet","1927329880615567523","","DS_yantie","in","","0","0","0","https://x.com/undefined/status/1927329880615567523","1646345540333105153",
"1927205616365318217","Tue May 27 11:37:12 +0000 2025","0","@antonanton13161 @kompascom kalau gibran yg ngomong ya like father like son ..cuman ngedabrus.. diskusi sana sama mahasiswa atau masuk kampus... diskusi ya bicara 2 arah masalah apa saja nggak usah terkait IT or AI gua jamin 11 trilliun% gibran cuman odong2 persis bapaknya.","1927328229628498176","","antonanton13161","in","","0","0","0","https://x.com/undefined/status/1927328229628498176","1541766175277076481",
"1926855510663299541","Tue May 27 10:44:33 +0000 2025","0","@great_fleet @msmrrleia Gibran aja pake AI Ada bahasa jawa coiii https://t.co/dGlLZpadjo","1927314979075637756","https://pbs.twimg.com/media/Gr8ywVSW0AEr09f.jpg","great_fleet","in","","0","1","0","https://x.com/undefined/status/1927314979075637756","4738734565",
"1926938491872571682","Tue May 27 09:26:15 +0000 2025","0","@5lamate @Franken_blues Inilah WAPRES GOBLOOK !!! .... AI itu hanya boleh diperkenalkan di tingkat perguruan tinggi karena dianggap wawasannya sudah matang kalau di SD SMP atau SMA maka nanti otaknya Jadi tumpul karena wawasan mereka belum terasah ... Sini GIBRAN suruh belajar dengan saya !!!","1927295274860314857","","5lamate","in","","0","0","0","https://x.com/undefined/status/1927295274860314857","1918357085429088259",
"1926782857323655319","Tue May 27 08:43:52 +0000 2025","0","@satria94_id @narkosun @grok katanya nolak gibran katanya si cawapres AI tpi kok nanya hal yang gampang kyk gini aja hrus pke ai? wkw goblok²","1927284606333551084","","satria94_id","in","","0","0","0","https://x.com/undefined/status/1927284606333551084","1424973720976695301",
